country,year_month,monthly_vaccinations,monthly_vaccinations_per_million,people_vaccinated,people_vaccinated_per_hundred
Afghanistan,"(2021, 2)",8202.0,204.0,8200.0,0.02
Afghanistan,"(2021, 3)",85894.0,2154.0,54000.0,0.14
Afghanistan,"(2021, 4)",219606.0,5511.0,240000.0,0.6
Afghanistan,"(2021, 5)",285838.0,7171.0,480226.0,1.21
Afghanistan,"(2021, 6)",242899.0,6097.0,699200.0,1.76
Afghanistan,"(2021, 7)",337196.0,8466.0,742934.0,1.87
Afghanistan,"(2021, 8)",591825.0,14854.0,773002.0,1.94
Afghanistan,"(2021, 9)",563255.0,14132.0,828601.0,2.08
Afghanistan,"(2021, 10)",1064777.0,26738.0,,
Afghanistan,"(2021, 11)",821215.0,20618.0,3530173.0,8.86
Afghanistan,"(2021, 12)",476498.0,11958.0,4142857.0,10.4
Afghanistan,"(2022, 1)",399710.0,10038.0,4554648.0,11.43
Afghanistan,"(2022, 2)",406044.0,10195.0,4907058.0,12.32
Afghanistan,"(2022, 3)",239039.0,6002.0,5082824.0,12.76
Albania,"(2021, 1)",741.0,257.0,549.0,0.02
Albania,"(2021, 2)",9504.0,3305.0,6073.0,0.21
Albania,"(2021, 3)",78590.0,27354.0,,
Albania,"(2021, 4)",339023.0,118004.0,,
Albania,"(2021, 5)",333048.0,115927.0,486128.0,16.92
Albania,"(2021, 6)",180622.0,62871.0,564530.0,19.65
Albania,"(2021, 7)",228113.0,79398.0,670215.0,23.33
Albania,"(2021, 8)",267844.0,93230.0,830396.0,28.9
Albania,"(2021, 9)",279183.0,97175.0,946495.0,32.95
Albania,"(2021, 10)",178646.0,62180.0,1013959.0,35.29
Albania,"(2021, 11)",195174.0,67934.0,1072645.0,37.34
Albania,"(2021, 12)",225969.0,78652.0,1141486.0,39.73
Albania,"(2022, 1)",202067.0,70329.0,1210040.0,42.12
Albania,"(2022, 2)",178941.0,62285.0,1269746.0,44.2
Albania,"(2022, 3)",51515.0,17931.0,1278902.0,44.52
Algeria,"(2021, 1)",1919.0,43.0,30.0,0.0
Algeria,"(2021, 2)",212612.0,4764.0,75000.0,0.17
Algeria,"(2021, 3)",693439.0,15531.0,,
Algeria,"(2021, 4)",671070.0,15030.0,,
Algeria,"(2021, 5)",693439.0,15531.0,,
Algeria,"(2021, 6)",671070.0,15030.0,,
Algeria,"(2021, 7)",693439.0,15531.0,,
Algeria,"(2021, 8)",2569903.0,57594.0,3421279.0,7.67
Algeria,"(2021, 9)",3923972.0,87950.0,6017036.0,13.49
Algeria,"(2021, 10)",1031025.0,23118.0,6364327.0,14.26
Algeria,"(2021, 11)",973754.0,21824.0,6875003.0,15.41
Algeria,"(2021, 12)",573211.0,12847.0,7060737.0,15.83
Algeria,"(2022, 1)",579285.0,12988.0,7247787.0,16.24
Algeria,"(2022, 2)",370459.0,8305.0,7456361.0,16.71
Algeria,"(2022, 3)",38763.0,873.0,7461932.0,16.72
Andorra,"(2021, 1)",396.0,5118.0,576.0,0.74
Andorra,"(2021, 2)",1710.0,22108.0,2390.0,3.09
Andorra,"(2021, 3)",8579.0,110908.0,7098.0,9.18
Andorra,"(2021, 4)",17392.0,224837.0,23822.0,30.8
Andorra,"(2021, 5)",6692.0,86512.0,27613.0,35.7
Andorra,"(2021, 6)",32200.0,416266.0,41716.0,53.93
Andorra,"(2021, 7)",17752.0,229488.0,48445.0,62.63
Andorra,"(2021, 8)",10473.0,135388.0,52910.0,68.4
Andorra,"(2021, 9)",6488.0,83869.0,54312.0,70.21
Andorra,"(2021, 10)",2268.0,29315.0,54999.0,71.1
Andorra,"(2021, 11)",1655.0,21394.0,,
Andorra,"(2021, 12)",13093.0,169260.0,57085.0,73.8
Andorra,"(2022, 1)",21732.0,280937.0,57709.0,74.6
Andorra,"(2022, 2)",10627.0,137383.0,57805.0,74.73
Andorra,"(2022, 3)",442.0,5720.0,57817.0,74.74
Angola,"(2021, 3)",123619.0,3643.0,130750.0,0.39
Angola,"(2021, 4)",371211.0,10938.0,456349.0,1.34
Angola,"(2021, 5)",385967.0,11373.0,679034.0,2.0
Angola,"(2021, 6)",591825.0,17439.0,943301.0,2.78
Angola,"(2021, 7)",175073.0,5158.0,958373.0,2.82
Angola,"(2021, 8)",301415.0,8883.0,1110558.0,3.27
Angola,"(2021, 9)",1280419.0,37733.0,2127405.0,6.27
Angola,"(2021, 10)",3069409.0,90455.0,4498272.0,13.26
Angola,"(2021, 11)",3037952.0,89528.0,6266044.0,18.47
Angola,"(2021, 12)",2146793.0,63264.0,7685417.0,22.65
Angola,"(2022, 1)",3074376.0,90601.0,9713546.0,28.63
Angola,"(2022, 2)",1844281.0,54349.0,10591264.0,31.21
Angola,"(2022, 3)",1033207.0,30449.0,11235059.0,33.11
Anguilla,"(2021, 2)",4265.0,281980.0,3929.0,25.98
Anguilla,"(2021, 3)",1708.0,112922.0,5348.0,35.36
Anguilla,"(2021, 4)",2627.0,173681.0,6115.0,40.43
Anguilla,"(2021, 5)",6189.0,409187.0,9004.0,59.53
Anguilla,"(2021, 6)",1619.0,107041.0,9264.0,61.25
Anguilla,"(2021, 7)",2158.0,142676.0,9428.0,62.33
Anguilla,"(2021, 8)",325.0,21487.0,9493.0,62.76
Anguilla,"(2021, 9)",168.0,11106.0,9498.0,62.8
Anguilla,"(2021, 10)",69.0,4562.0,9548.0,63.13
Anguilla,"(2021, 11)",894.0,59109.0,9911.0,65.53
Anguilla,"(2021, 12)",1102.0,72853.0,10079.0,66.64
Anguilla,"(2022, 1)",764.0,50503.0,10193.0,67.39
Anguilla,"(2022, 2)",727.0,48063.0,10370.0,68.56
Anguilla,"(2022, 3)",513.0,33918.0,10572.0,69.9
Antigua and Barbuda,"(2021, 2)",10740.0,108780.0,0.0,0.0
Antigua and Barbuda,"(2021, 3)",18580.0,188189.0,26836.0,27.18
Antigua and Barbuda,"(2021, 4)",3568.0,36140.0,29754.0,30.14
Antigua and Barbuda,"(2021, 5)",16565.0,167778.0,33463.0,33.89
Antigua and Barbuda,"(2021, 6)",16985.0,172037.0,36432.0,36.9
Antigua and Barbuda,"(2021, 7)",4947.0,50109.0,38146.0,38.64
Antigua and Barbuda,"(2021, 8)",5234.0,53013.0,41061.0,41.59
Antigua and Barbuda,"(2021, 9)",18246.0,184814.0,51148.0,51.81
Antigua and Barbuda,"(2021, 10)",13762.0,139392.0,56269.0,56.99
Antigua and Barbuda,"(2021, 11)",11860.0,120126.0,61418.0,62.21
Antigua and Barbuda,"(2021, 12)",3235.0,32767.0,62283.0,63.09
Antigua and Barbuda,"(2022, 1)",2549.0,25816.0,63197.0,64.01
Antigua and Barbuda,"(2022, 2)",1076.0,10898.0,63582.0,64.4
Antigua and Barbuda,"(2022, 3)",650.0,6581.0,63836.0,64.66
Argentina,"(2020, 12)",31556.0,692.0,43384.0,0.1
Argentina,"(2021, 1)",340517.0,7464.0,287195.0,0.63
Argentina,"(2021, 2)",778591.0,17072.0,966182.0,2.12
Argentina,"(2021, 3)",2766834.0,60669.0,3567283.0,7.82
Argentina,"(2021, 4)",4010328.0,87934.0,7319331.0,16.05
Argentina,"(2021, 5)",4445401.0,97475.0,10017919.0,21.97
Argentina,"(2021, 6)",8463779.0,185586.0,17533769.0,38.45
Argentina,"(2021, 7)",11133853.0,244134.0,25754592.0,56.47
Argentina,"(2021, 8)",10997504.0,241141.0,28584629.0,62.68
Argentina,"(2021, 9)",9274843.0,203373.0,30106660.0,66.01
Argentina,"(2021, 10)",8577483.0,188075.0,35042355.0,76.84
Argentina,"(2021, 11)",8256342.0,181035.0,37335648.0,81.87
Argentina,"(2021, 12)",8061883.0,176770.0,38756611.0,84.98
Argentina,"(2022, 1)",10735912.0,235406.0,40161078.0,88.06
Argentina,"(2022, 2)",5874715.0,128815.0,40741939.0,89.33
Argentina,"(2022, 3)",2647149.0,58046.0,40907186.0,89.7
Armenia,"(2021, 3)",0.0,0.0,565.0,0.02
Armenia,"(2021, 4)",7830.0,2640.0,,
Armenia,"(2021, 5)",24064.0,8109.0,33529.0,1.13
Armenia,"(2021, 6)",43821.0,14763.0,58518.0,1.97
Armenia,"(2021, 7)",85342.0,28756.0,108674.0,3.66
Armenia,"(2021, 8)",108731.0,36630.0,176552.0,5.95
Armenia,"(2021, 9)",146487.0,49354.0,264695.0,8.92
Armenia,"(2021, 10)",363305.0,122400.0,579360.0,19.52
Armenia,"(2021, 11)",437568.0,147420.0,799403.0,26.93
Armenia,"(2021, 12)",418445.0,140979.0,934028.0,31.47
Armenia,"(2022, 1)",231142.0,77875.0,1032249.0,34.78
Armenia,"(2022, 2)",161359.0,54366.0,1100694.0,37.08
Armenia,"(2022, 3)",51160.0,17235.0,1113472.0,37.51
Aruba,"(2021, 3)",2556.0,23844.0,15600.0,14.55
Aruba,"(2021, 4)",49393.0,460774.0,54306.0,50.66
Aruba,"(2021, 5)",39008.0,363898.0,63113.0,58.88
Aruba,"(2021, 6)",12931.0,120630.0,67827.0,63.27
Aruba,"(2021, 7)",11136.0,103886.0,72793.0,67.91
Aruba,"(2021, 8)",10505.0,98000.0,78669.0,73.39
Aruba,"(2021, 9)",8360.0,77989.0,81374.0,75.91
Aruba,"(2021, 10)",3437.0,32063.0,82650.0,77.1
Aruba,"(2021, 11)",2338.0,21810.0,83640.0,78.03
Aruba,"(2021, 12)",2004.0,18691.0,84751.0,79.06
Aruba,"(2022, 1)",2712.0,25300.0,86627.0,80.81
Aruba,"(2022, 2)",1495.0,13943.0,87378.0,81.51
Aruba,"(2022, 3)",1229.0,11467.0,87884.0,81.99
Australia,"(2021, 2)",33876.0,1315.0,34618.0,0.13
Australia,"(2021, 3)",556918.0,21598.0,671606.0,2.6
Australia,"(2021, 4)",1478905.0,57347.0,1976315.0,7.66
Australia,"(2021, 5)",2044108.0,79263.0,3856485.0,14.95
Australia,"(2021, 6)",3325597.0,128956.0,6109102.0,23.69
Australia,"(2021, 7)",4357441.0,168969.0,8407015.0,32.6
Australia,"(2021, 8)",7076785.0,274420.0,12293802.0,47.67
Australia,"(2021, 9)",8272203.0,320774.0,16649549.0,64.56
Australia,"(2021, 10)",7985714.0,309666.0,19052562.0,73.88
Australia,"(2021, 11)",3931646.0,152459.0,20025197.0,77.65
Australia,"(2021, 12)",3285906.0,127420.0,20444346.0,79.28
Australia,"(2022, 1)",6914955.0,268144.0,21683520.0,84.08
Australia,"(2022, 2)",4561982.0,176903.0,22055898.0,85.53
Australia,"(2022, 3)",2245855.0,87085.0,22202366.0,86.1
Austria,"(2021, 1)",265812.0,29396.0,242173.0,2.68
Austria,"(2021, 2)",436026.0,48218.0,460343.0,5.09
Austria,"(2021, 3)",998340.0,110402.0,1191140.0,13.17
Austria,"(2021, 4)",1453481.0,160730.0,2414584.0,26.7
Austria,"(2021, 5)",2086430.0,230721.0,3694349.0,40.85
Austria,"(2021, 6)",2601765.0,287705.0,4770140.0,52.75
Austria,"(2021, 7)",1962643.0,217033.0,5380410.0,59.5
Austria,"(2021, 8)",800413.0,88512.0,5567717.0,61.57
Austria,"(2021, 9)",436175.0,48231.0,5783829.0,63.96
Austria,"(2021, 10)",623298.0,68925.0,5981297.0,66.14
Austria,"(2021, 11)",2354878.0,260406.0,6399033.0,70.76
Austria,"(2021, 12)",2453370.0,271298.0,6663971.0,73.69
Austria,"(2022, 1)",1165915.0,128928.0,6774377.0,74.91
Austria,"(2022, 2)",402161.0,44470.0,6803539.0,75.23
Austria,"(2022, 3)",91242.0,10091.0,6812569.0,75.33
Azerbaijan,"(2021, 1)",45500.0,4452.0,0.0,0.0
Azerbaijan,"(2021, 2)",217899.0,21311.0,65000.0,0.64
Azerbaijan,"(2021, 3)",379664.0,37143.0,510420.0,4.99
Azerbaijan,"(2021, 4)",811774.0,79405.0,966132.0,9.45
Azerbaijan,"(2021, 5)",707417.0,69198.0,1352958.0,13.23
Azerbaijan,"(2021, 6)",1174588.0,114892.0,2214990.0,21.67
Azerbaijan,"(2021, 7)",1405884.0,137513.0,2880131.0,28.17
Azerbaijan,"(2021, 8)",1841591.0,180135.0,4113716.0,40.24
Azerbaijan,"(2021, 9)",1808388.0,176888.0,4762232.0,46.58
Azerbaijan,"(2021, 10)",1137573.0,111272.0,4991242.0,48.82
Azerbaijan,"(2021, 11)",929130.0,90884.0,5079349.0,49.68
Azerbaijan,"(2021, 12)",814401.0,79662.0,5169382.0,50.56
Azerbaijan,"(2022, 1)",669680.0,65504.0,5230388.0,51.16
Azerbaijan,"(2022, 2)",993320.0,97163.0,5280393.0,51.65
Azerbaijan,"(2022, 3)",470064.0,45980.0,5322427.0,52.06
Bahamas,"(2021, 3)",7038.0,17731.0,7000.0,1.76
Bahamas,"(2021, 4)",19378.0,48821.0,25692.0,6.47
Bahamas,"(2021, 5)",28655.0,72196.0,46378.0,11.68
Bahamas,"(2021, 6)",36899.0,92964.0,58122.0,14.64
Bahamas,"(2021, 7)",12860.0,32400.0,61803.0,15.57
Bahamas,"(2021, 8)",41652.0,104938.0,91967.0,23.17
Bahamas,"(2021, 9)",48429.0,122013.0,114333.0,28.81
Bahamas,"(2021, 10)",58944.0,148506.0,132240.0,33.32
Bahamas,"(2021, 11)",25660.0,64650.0,151709.0,38.22
Bahamas,"(2021, 12)",24242.0,61079.0,157041.0,39.57
Bahamas,"(2022, 1)",16226.0,40878.0,160505.0,40.44
Bahamas,"(2022, 2)",8499.0,21411.0,163061.0,41.08
Bahamas,"(2022, 3)",5581.0,14059.0,164961.0,41.56
Bahrain,"(2020, 12)",34657.0,19824.0,58643.0,3.35
Bahrain,"(2021, 1)",166495.0,95232.0,171568.0,9.81
Bahrain,"(2021, 2)",215936.0,123508.0,298171.0,17.05
Bahrain,"(2021, 3)",299172.0,171123.0,510877.0,29.22
Bahrain,"(2021, 4)",467272.0,267271.0,693423.0,39.66
Bahrain,"(2021, 5)",469479.0,268535.0,941674.0,53.86
Bahrain,"(2021, 6)",383950.0,219613.0,1057888.0,60.51
Bahrain,"(2021, 7)",231478.0,132398.0,1108252.0,63.39
Bahrain,"(2021, 8)",189211.0,108229.0,1146939.0,65.6
Bahrain,"(2021, 9)",90888.0,51986.0,1165178.0,66.65
Bahrain,"(2021, 10)",190527.0,108979.0,1177521.0,67.35
Bahrain,"(2021, 11)",143319.0,81978.0,1188539.0,67.98
Bahrain,"(2021, 12)",300140.0,171675.0,1203146.0,68.82
Bahrain,"(2022, 1)",146507.0,83799.0,1223859.0,70.0
Bahrain,"(2022, 2)",48678.0,27847.0,1227305.0,70.2
Bahrain,"(2022, 3)",21972.0,12568.0,1232740.0,70.51
Bangladesh,"(2021, 1)",5139.0,31.0,567.0,0.0
Bangladesh,"(2021, 2)",2759688.0,16593.0,3110525.0,1.87
Bangladesh,"(2021, 3)",2503853.0,15055.0,5370431.0,3.23
Bangladesh,"(2021, 4)",3103484.0,18661.0,5819656.0,3.5
Bangladesh,"(2021, 5)",1579134.0,9493.0,5823245.0,3.5
Bangladesh,"(2021, 6)",150076.0,899.0,5823245.0,3.5
Bangladesh,"(2021, 7)",1035171.0,6224.0,8520221.0,5.12
Bangladesh,"(2021, 8)",14205449.0,85418.0,18580195.0,11.17
Bangladesh,"(2021, 9)",17359979.0,104386.0,31502515.0,18.94
Bangladesh,"(2021, 10)",22991407.0,138250.0,41784170.0,25.13
Bangladesh,"(2021, 11)",28229442.0,169746.0,59839716.0,35.98
Bangladesh,"(2021, 12)",28420209.0,170887.0,65835395.0,39.59
Bangladesh,"(2022, 1)",35926158.0,216025.0,95440321.0,57.39
Bangladesh,"(2022, 2)",39005097.0,234549.0,122689831.0,73.77
Bangladesh,"(2022, 3)",35571153.0,213895.0,127544055.0,76.69
Barbados,"(2021, 2)",31656.0,110027.0,38615.0,13.42
Barbados,"(2021, 3)",34295.0,119201.0,63728.0,22.15
Barbados,"(2021, 4)",10136.0,35231.0,74218.0,25.8
Barbados,"(2021, 5)",63309.0,220046.0,78633.0,27.33
Barbados,"(2021, 6)",27596.0,95918.0,95386.0,33.15
Barbados,"(2021, 7)",10022.0,34832.0,99695.0,34.65
Barbados,"(2021, 8)",27181.0,94475.0,109905.0,38.2
Barbados,"(2021, 9)",35019.0,121715.0,136034.0,47.28
Barbados,"(2021, 10)",36188.0,125778.0,149019.0,51.8
Barbados,"(2021, 11)",16927.0,58833.0,153586.0,53.38
Barbados,"(2021, 12)",8885.0,30880.0,155952.0,54.2
Barbados,"(2022, 1)",6650.0,23112.0,158463.0,55.08
Barbados,"(2022, 2)",3806.0,13230.0,160114.0,55.65
Barbados,"(2022, 3)",2557.0,8888.0,161076.0,55.99
Belarus,"(2020, 12)",1209.0,129.0,0.0,0.0
Belarus,"(2021, 1)",12493.0,1333.0,,
Belarus,"(2021, 2)",11646.0,1238.0,20944.0,0.22
Belarus,"(2021, 3)",50013.0,5296.0,40518.0,0.43
Belarus,"(2021, 4)",289082.0,30612.0,244000.0,2.58
Belarus,"(2021, 5)",409940.0,43413.0,517151.0,5.48
Belarus,"(2021, 6)",668362.0,70776.0,701183.0,7.43
Belarus,"(2021, 7)",832811.0,88188.0,1334540.0,14.13
Belarus,"(2021, 8)",669954.0,70948.0,1626825.0,17.23
Belarus,"(2021, 9)",717179.0,75949.0,2059838.0,21.81
Belarus,"(2021, 10)",1288557.0,136459.0,2759758.0,29.23
Belarus,"(2021, 11)",1329743.0,140816.0,3618830.0,38.32
Belarus,"(2021, 12)",2035014.0,215505.0,4356041.0,46.13
Belarus,"(2022, 1)",1620807.0,171641.0,5274902.0,55.86
Belarus,"(2022, 2)",855869.0,90637.0,5528298.0,58.54
Belarus,"(2022, 3)",717115.0,75940.0,5801653.0,61.44
Belgium,"(2020, 12)",531.0,46.0,955.0,0.01
Belgium,"(2021, 1)",310914.0,26730.0,317988.0,2.73
Belgium,"(2021, 2)",520158.0,44715.0,535173.0,4.6
Belgium,"(2021, 3)",1044796.0,89817.0,1435997.0,12.34
Belgium,"(2021, 4)",1865129.0,160341.0,3112355.0,26.76
Belgium,"(2021, 5)",2898793.0,249200.0,4755595.0,40.88
Belgium,"(2021, 6)",4114677.0,353727.0,7263336.0,62.44
Belgium,"(2021, 7)",3577345.0,307534.0,8109601.0,69.72
Belgium,"(2021, 8)",1890204.0,162494.0,8481402.0,72.91
Belgium,"(2021, 9)",554163.0,47642.0,8641698.0,74.29
Belgium,"(2021, 10)",792674.0,68144.0,8759148.0,75.3
Belgium,"(2021, 11)",1159069.0,99643.0,8870654.0,76.26
Belgium,"(2021, 12)",2822182.0,242615.0,8931097.0,76.78
Belgium,"(2022, 1)",2551372.0,219335.0,9156922.0,78.72
Belgium,"(2022, 2)",888494.0,76380.0,9220141.0,79.26
Belgium,"(2022, 3)",230694.0,19831.0,9230428.0,79.35
Belize,"(2021, 2)",0.0,0.0,0.0,0.0
Belize,"(2021, 3)",21585.0,53308.0,22067.0,5.45
Belize,"(2021, 4)",20367.0,50299.0,42100.0,10.4
Belize,"(2021, 5)",33272.0,82168.0,64070.0,15.82
Belize,"(2021, 6)",37904.0,93612.0,79993.0,19.76
Belize,"(2021, 7)",64980.0,160481.0,132361.0,32.69
Belize,"(2021, 8)",56059.0,138446.0,167596.0,41.39
Belize,"(2021, 9)",80482.0,198762.0,193769.0,47.85
Belize,"(2021, 10)",68386.0,168885.0,223812.0,55.27
Belize,"(2021, 11)",24593.0,60737.0,227942.0,56.29
Belize,"(2021, 12)",19313.0,47697.0,230125.0,56.83
Belize,"(2022, 1)",19226.0,47484.0,232515.0,57.42
Belize,"(2022, 2)",12764.0,31524.0,234370.0,57.88
Belize,"(2022, 3)",8096.0,19995.0,236015.0,58.29
Benin,"(2021, 5)",8327.0,668.0,12516.0,0.1
Benin,"(2021, 6)",26658.0,2137.0,36188.0,0.29
Benin,"(2021, 7)",17949.0,1445.0,43377.0,0.35
Benin,"(2021, 8)",65304.0,5244.0,50751.0,0.41
Benin,"(2021, 9)",80871.0,6497.0,152699.0,1.23
Benin,"(2021, 10)",72850.0,5853.0,238775.0,1.92
Benin,"(2021, 11)",424351.0,34085.0,774881.0,6.22
Benin,"(2021, 12)",1082212.0,86917.0,1699784.0,13.65
Benin,"(2022, 1)",498744.0,40058.0,2039793.0,16.38
Benin,"(2022, 2)",559677.0,44948.0,2591583.0,20.81
Benin,"(2022, 3)",428078.0,34375.0,2955274.0,23.74
Bermuda,"(2021, 1)",5216.0,84004.0,4897.0,7.89
Bermuda,"(2021, 2)",14818.0,238645.0,13659.0,22.0
Bermuda,"(2021, 3)",18885.0,304147.0,22417.0,36.1
Bermuda,"(2021, 4)",18148.0,292277.0,32129.0,51.74
Bermuda,"(2021, 5)",13901.0,223876.0,37554.0,60.48
Bermuda,"(2021, 6)",9454.0,152257.0,41198.0,66.35
Bermuda,"(2021, 7)",3161.0,50910.0,41873.0,67.44
Bermuda,"(2021, 8)",2092.0,33693.0,42826.0,68.97
Bermuda,"(2021, 9)",2066.0,33273.0,43855.0,70.63
Bermuda,"(2021, 10)",5623.0,90561.0,45291.0,72.94
Bermuda,"(2021, 11)",12066.0,194333.0,,
Bermuda,"(2021, 12)",7912.0,127428.0,46194.0,74.4
Bermuda,"(2022, 1)",7713.0,124218.0,46695.0,75.2
Bermuda,"(2022, 2)",4137.0,66625.0,46961.0,75.63
Bermuda,"(2022, 3)",2462.0,39650.0,48196.0,77.62
Bhutan,"(2021, 3)",433335.0,555629.0,394765.0,50.62
Bhutan,"(2021, 4)",307630.0,394445.0,480422.0,61.6
Bhutan,"(2021, 5)",2745.0,3519.0,482716.0,61.89
Bhutan,"(2021, 6)",2574.0,3306.0,484751.0,62.16
Bhutan,"(2021, 7)",466157.0,597714.0,486242.0,62.35
Bhutan,"(2021, 8)",91327.0,117101.0,567143.0,72.72
Bhutan,"(2021, 9)",37886.0,48579.0,584605.0,74.96
Bhutan,"(2021, 10)",48662.0,62396.0,588307.0,75.43
Bhutan,"(2021, 11)",24116.0,30920.0,589215.0,75.55
Bhutan,"(2021, 12)",5457.0,6995.0,589762.0,75.62
Bhutan,"(2022, 1)",266462.0,341660.0,593980.0,76.16
Bhutan,"(2022, 2)",166178.0,213076.0,596568.0,76.49
Bhutan,"(2022, 3)",175024.0,224422.0,687549.0,88.16
Bolivia,"(2021, 2)",22471.0,1899.0,22212.0,0.19
Bolivia,"(2021, 3)",251722.0,21275.0,194880.0,1.65
Bolivia,"(2021, 4)",462737.0,39107.0,610534.0,5.16
Bolivia,"(2021, 5)",852194.0,72020.0,1331789.0,11.25
Bolivia,"(2021, 6)",888131.0,75056.0,1885313.0,15.93
Bolivia,"(2021, 7)",1846120.0,156016.0,3106488.0,26.25
Bolivia,"(2021, 8)",1485643.0,125549.0,3996452.0,33.77
Bolivia,"(2021, 9)",902940.0,76308.0,4299925.0,36.34
Bolivia,"(2021, 10)",986434.0,83364.0,4562128.0,38.55
Bolivia,"(2021, 11)",833526.0,70440.0,5074083.0,42.88
Bolivia,"(2021, 12)",1105955.0,93461.0,5635100.0,47.62
Bolivia,"(2022, 1)",2105163.0,177906.0,6726944.0,56.85
Bolivia,"(2022, 2)",818140.0,69138.0,6929767.0,58.56
Bolivia,"(2022, 3)",365667.0,30901.0,7043449.0,59.52
Bonaire Sint Eustatius and Saba,"(2021, 4)",4116.0,155652.0,5726.0,21.65
Bonaire Sint Eustatius and Saba,"(2021, 5)",6076.0,229772.0,,
Bonaire Sint Eustatius and Saba,"(2021, 6)",5880.0,222360.0,,
Bonaire Sint Eustatius and Saba,"(2021, 7)",6076.0,229772.0,,
Bonaire Sint Eustatius and Saba,"(2021, 8)",6076.0,229772.0,,
Bonaire Sint Eustatius and Saba,"(2021, 9)",196.0,7412.0,19109.0,72.26
Bosnia and Herzegovina,"(2021, 2)",9758.0,2992.0,0.0,0.0
Bosnia and Herzegovina,"(2021, 3)",17794.0,5456.0,,
Bosnia and Herzegovina,"(2021, 4)",67402.0,20658.0,68988.0,2.11
Bosnia and Herzegovina,"(2021, 5)",159488.0,48872.0,191659.0,5.87
Bosnia and Herzegovina,"(2021, 6)",203627.0,62397.0,302020.0,9.25
Bosnia and Herzegovina,"(2021, 7)",244502.0,74921.0,388445.0,11.9
Bosnia and Herzegovina,"(2021, 8)",293265.0,89865.0,567198.0,17.38
Bosnia and Herzegovina,"(2021, 9)",231389.0,70910.0,734195.0,22.5
Bosnia and Herzegovina,"(2021, 10)",231823.0,71027.0,797531.0,24.44
Bosnia and Herzegovina,"(2021, 11)",195780.0,59987.0,882641.0,27.05
Bosnia and Herzegovina,"(2021, 12)",133765.0,40982.0,,
Bosnia and Herzegovina,"(2022, 1)",125135.0,38338.0,943394.0,28.91
Botswana,"(2021, 3)",9708.0,4050.0,0.0,0.0
Botswana,"(2021, 4)",43904.0,18317.0,49882.0,2.08
Botswana,"(2021, 5)",93051.0,38818.0,146725.0,6.12
Botswana,"(2021, 6)",105058.0,43825.0,158863.0,6.63
Botswana,"(2021, 7)",111169.0,46378.0,237775.0,9.92
Botswana,"(2021, 8)",116620.0,48646.0,252722.0,10.54
Botswana,"(2021, 9)",146359.0,61051.0,394827.0,16.47
Botswana,"(2021, 10)",325800.0,135906.0,676342.0,28.21
Botswana,"(2021, 11)",227740.0,94999.0,770879.0,32.16
Botswana,"(2021, 12)",84723.0,35340.0,1169197.0,48.77
Botswana,"(2022, 1)",84723.0,35340.0,1193823.0,49.8
Botswana,"(2022, 2)",74464.0,31061.0,1422523.0,59.34
Botswana,"(2022, 3)",696888.0,290702.0,1454775.0,60.69
Brazil,"(2021, 1)",1628268.0,7609.0,2084119.0,0.97
Brazil,"(2021, 2)",6453988.0,30159.0,6542206.0,3.06
Brazil,"(2021, 3)",12627415.0,59011.0,17745732.0,8.29
Brazil,"(2021, 4)",23577015.0,110177.0,31696792.0,14.81
Brazil,"(2021, 5)",22744373.0,106284.0,46328168.0,21.65
Brazil,"(2021, 6)",30533559.0,142686.0,75097273.0,35.09
Brazil,"(2021, 7)",40362964.0,188620.0,105083580.0,49.11
Brazil,"(2021, 8)",51286816.0,239667.0,136127045.0,63.61
Brazil,"(2021, 9)",45339545.0,211875.0,151420924.0,70.76
Brazil,"(2021, 10)",42060265.0,196550.0,159589151.0,74.58
Brazil,"(2021, 11)",30471887.0,142396.0,163926497.0,76.6
Brazil,"(2021, 12)",22950246.0,107248.0,166195505.0,77.66
Brazil,"(2022, 1)",29675977.0,138674.0,170322125.0,79.59
Brazil,"(2022, 2)",30810385.0,143979.0,177742258.0,83.06
Brazil,"(2022, 3)",20855831.0,97460.0,181078067.0,84.62
British Virgin Islands,"(2021, 5)",1862.0,61201.0,11553.0,37.97
British Virgin Islands,"(2021, 6)",5296.0,174080.0,12562.0,41.29
British Virgin Islands,"(2021, 7)",5838.0,191892.0,16445.0,54.05
British Virgin Islands,"(2021, 8)",2819.0,92659.0,17095.0,56.19
British Virgin Islands,"(2021, 9)",2331.0,76620.0,17439.0,57.32
British Virgin Islands,"(2021, 10)",1205.0,39608.0,17902.0,58.84
British Virgin Islands,"(2021, 11)",1045.0,34352.0,18259.0,60.02
British Virgin Islands,"(2021, 12)",978.0,32152.0,18432.0,60.59
British Virgin Islands,"(2022, 1)",473.0,15549.0,18753.0,61.64
British Virgin Islands,"(2022, 2)",287.0,9434.0,18923.0,62.2
British Virgin Islands,"(2022, 3)",3128.0,102820.0,19165.0,63.0
Brunei,"(2021, 4)",15372.0,34816.0,14526.0,3.29
Brunei,"(2021, 5)",35897.0,81300.0,41655.0,9.43
Brunei,"(2021, 6)",28979.0,65634.0,69737.0,15.79
Brunei,"(2021, 7)",77359.0,175203.0,134829.0,30.54
Brunei,"(2021, 8)",148039.0,335283.0,231613.0,52.46
Brunei,"(2021, 9)",162564.0,368182.0,296963.0,67.26
Brunei,"(2021, 10)",136668.0,309530.0,352709.0,79.88
